bedrooms,beds,price,log_price,instant_bookable,bathrooms,wifi,hot tub,kitchen,tv,coffee,washer,dryer,backyard,pets allowed,workspace,pool,fire pit,bbq,ac,free parking,dishwasher,gym,self check-in,stove,view,patio,crib,total_amenities,rho,theta,downtown,long_stays_only,max_guests,bedroom_and_bath,baths_per_bedroom,max_guests_sq,bathrooms_sq,beds_sq,bedrooms_sq,bedroom_and_bath_sq,baths_per_bedroom_sq,listing_type_apt_max_guests,listing_type_guest_suite_max_guests,listing_type_house_max_guests,listing_type_private_room_max_guests,listing_type_apt,listing_type_guest_suite,listing_type_house,listing_type_private_room,listing_type_apt_bedrooms,listing_type_guest_suite_bedrooms,listing_type_house_bedrooms,listing_type_private_room_bedrooms,listing_type_apt_bathrooms,listing_type_guest_suite_bathrooms,listing_type_house_bathrooms,listing_type_private_room_bathrooms,listing_type_apt_ac,listing_type_guest_suite_ac,listing_type_house_ac,listing_type_private_room_ac,listing_type_apt_kitchen,listing_type_guest_suite_kitchen,listing_type_house_kitchen,listing_type_private_room_kitchen,listing_type_apt_pets allowed,listing_type_guest_suite_pets allowed,listing_type_house_pets allowed,listing_type_private_room_pets allowed,listing_type_apt_downtown,listing_type_guest_suite_downtown,listing_type_house_downtown,max_guests_sq,max_guests_cu,bathrooms_sq,bathrooms_cu,beds_sq,beds_cu,bedrooms_sq,bedrooms_cu,bedroom_and_bath_sq,bedroom_and_bath_cu,baths_per_bedroom_sq,baths_per_bedroom_cu,listing_type_private_room_downtown
2,4.0,265.0,2.423245873936808,1,2.0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,12,120.05458313074116,2.7514067001098526,1,0,6,4.0,1.0,36,4.0,16.0,4,16.0,1.0,0,6,0,0,0,1,0,0,0,2,0,0,0.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,36,216,4.0,8.0,16.0,64.0,4,8,16.0,64.0,1.0,1.0,0
2,3.0,254.0,2.404833716619938,0,2.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,12,120.05271274619689,2.7512653340479187,1,0,5,4.0,1.0,25,4.0,9.0,4,16.0,1.0,5,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,25,125,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,0
2,2.0,229.0,2.359835482339888,1,2.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,13,120.05124631551146,2.751270153253214,1,0,4,4.0,1.0,16,4.0,4.0,4,16.0,1.0,4,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
2,2.0,261.0,2.416640507338281,1,2.0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,9,120.13392511444626,2.7514427464852855,0,0,3,4.0,1.0,9,4.0,4.0,4,16.0,1.0,0,0,3,0,0,0,1,0,0,0,2,0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,27,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
2,3.0,232.0,2.3654879848909,1,2.0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,14,120.07554095831715,2.751272618827717,1,0,6,4.0,1.0,36,4.0,9.0,4,16.0,1.0,6,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,36,216,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,0
5,6.0,400.0,2.6020599913279625,0,3.5,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,14,120.05833096582761,2.751506168217471,0,0,9,8.5,0.7,81,12.25,36.0,25,72.25,0.48999999999999994,0,0,9,0,0,0,1,0,0,0,5,0,0.0,0.0,3.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,81,729,12.25,42.875,36.0,216.0,25,125,72.25,614.125,0.48999999999999994,0.3429999999999999,0
2,2.0,428.0,2.6314437690131722,0,2.5,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,15,120.03363249578386,2.751276262640184,0,0,4,4.5,1.25,16,6.25,4.0,4,20.25,1.5625,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16,64,6.25,15.625,4.0,8.0,4,8,20.25,91.125,1.5625,1.953125,0
1,2.0,165.0,2.2174839442139063,1,1.0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,12,120.07929315409754,2.751405059542232,1,0,4,2.0,1.0,16,1.0,4.0,1,4.0,1.0,4,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
2,2.0,279.0,2.4456042032735974,1,2.0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,15,120.05679509833044,2.751241882802087,1,0,4,4.0,1.0,16,4.0,4.0,4,16.0,1.0,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
2,2.0,399.0,2.6009728956867484,0,2.0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,14,120.06613047921965,2.7512733344493796,1,0,4,4.0,1.0,16,4.0,4.0,4,16.0,1.0,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
2,3.0,203.0,2.307496037913213,1,2.0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,10,120.0736897760775,2.751250335877941,1,0,6,4.0,1.0,36,4.0,9.0,4,16.0,1.0,6,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,36,216,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,0
2,2.0,300.0,2.4771212547196626,1,2.0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,12,120.06008158793246,2.7510447234315962,0,0,6,4.0,1.0,36,4.0,4.0,4,16.0,1.0,0,0,6,0,0,0,1,0,0,0,2,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,36,216,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
1,2.0,198.0,2.296665190261531,0,1.5,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,15,120.06289901834496,2.751240465361336,1,0,4,2.5,1.5,16,2.25,4.0,1,6.25,2.25,0,0,4,0,0,0,1,0,0,0,1,0,0.0,0.0,1.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,16,64,2.25,3.375,4.0,8.0,1,1,6.25,15.625,2.25,3.375,0
3,3.0,545.0,2.7363965022766426,0,4.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,14,120.0779871336181,2.7511029916128673,0,0,6,7.0,1.3333333333333333,36,16.0,9.0,9,49.0,1.7777777777777777,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,4.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,36,216,16.0,64.0,9.0,27.0,9,27,49.0,343.0,1.7777777777777777,2.3703703703703702,0
1,1.0,213.0,2.3283796034387376,0,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,12,120.07449648527577,2.751352429522229,1,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,2,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
1,1.0,129.0,2.110589710299249,0,1.0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,14,120.0733104002005,2.7513694386479797,1,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,0,2,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
2,2.0,157.0,2.1958996524092336,1,1.0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,13,120.13467398725481,2.7514786352622105,0,0,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
1,2.0,82.0,1.9138138523837167,1,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,13,120.07445851197373,2.751354730840298,1,1,3,2.0,1.0,9,1.0,4.0,1,4.0,1.0,3,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,27,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
3,4.0,319.0,2.503790683057181,1,2.5,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,13,120.08682187450212,2.751312618694107,1,0,6,5.5,0.8333333333333334,36,6.25,16.0,9,30.25,0.6944444444444445,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,36,216,6.25,15.625,16.0,64.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
2,3.0,251.0,2.399673721481038,0,1.0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,14,120.0602799724326,2.7512567080899797,1,0,5,3.0,0.5,25,1.0,9.0,4,9.0,0.25,0,0,5,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,25,125,1.0,1.0,9.0,27.0,4,8,9.0,27.0,0.25,0.125,0
2,2.0,415.0,2.6180480967120925,0,2.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,13,120.0766415153959,2.7512621613198744,1,0,4,4.0,1.0,16,4.0,4.0,4,16.0,1.0,4,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
1,1.0,300.0,2.4771212547196626,0,1.0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,13,120.10929230662423,2.7511804443354526,0,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,2,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
2,3.0,225.0,2.3521825181113627,0,2.0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,120.05390561407215,2.751235944509613,1,0,4,4.0,1.0,16,4.0,9.0,4,16.0,1.0,4,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,0
3,4.0,239.0,2.3783979009481375,1,2.0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,17,120.1390363187357,2.7514881658378445,0,0,8,5.0,0.6666666666666666,64,4.0,16.0,9,25.0,0.4444444444444444,0,0,8,0,0,0,1,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,64,512,4.0,8.0,16.0,64.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0
2,2.0,199.0,2.298853076409707,0,1.0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,15,120.07390431088056,2.751288894306207,1,1,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
1,2.0,130.0,2.113943352306837,1,1.0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,9,120.07536357424866,2.751341441887271,1,0,4,2.0,1.0,16,1.0,4.0,1,4.0,1.0,4,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
1,2.0,121.0,2.0827853703164503,1,1.0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,9,120.07519750478531,2.751350058244313,1,0,4,2.0,1.0,16,1.0,4.0,1,4.0,1.0,4,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
1,1.0,216.0,2.3344537511509307,1,1.0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,16,120.07519750478531,2.751350058244313,1,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,2,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
1,2.0,171.0,2.2329961103921536,0,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,14,120.07502382072842,2.7513461313447185,1,0,2,2.0,1.0,4,1.0,4.0,1,4.0,1.0,2,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,8,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
2,2.0,177.0,2.247973266361807,1,1.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,9,120.07432022727924,2.7513126527409275,1,0,5,3.0,0.5,25,1.0,4.0,4,9.0,0.25,5,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,25,125,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
2,5.0,295.0,2.469822015978163,0,2.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,13,120.05454168444649,2.751261451074218,1,0,6,4.0,1.0,36,4.0,25.0,4,16.0,1.0,6,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36,216,4.0,8.0,25.0,125.0,4,8,16.0,64.0,1.0,1.0,0
1,2.0,88.0,1.9444826721501687,1,1.0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,12,120.06686165862752,2.7513069106273735,1,1,4,2.0,1.0,16,1.0,4.0,1,4.0,1.0,4,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
1,1.0,150.0,2.1760912590556813,0,1.0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,13,120.06498349327376,2.7513344280606007,1,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,0,2,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
2,2.0,96.0,1.9822712330395684,1,1.0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,12,120.06494907250493,2.7514021241963307,1,1,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
1,2.0,175.0,2.2430380486862944,1,1.0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,13,120.074429583896,2.751352470495946,1,0,4,2.0,1.0,16,1.0,4.0,1,4.0,1.0,4,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
3,5.0,174.0,2.2405492482826,0,1.0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,14,120.05956557242159,2.751386114008821,1,0,6,4.0,0.3333333333333333,36,1.0,25.0,9,16.0,0.1111111111111111,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,36,216,1.0,1.0,25.0,125.0,9,27,16.0,64.0,0.1111111111111111,0.037037037037037035,0
2,3.0,148.0,2.1702617153949575,0,1.0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,11,120.07930120583565,2.751402926005284,1,0,3,3.0,0.5,9,1.0,9.0,4,9.0,0.25,3,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,27,1.0,1.0,9.0,27.0,4,8,9.0,27.0,0.25,0.125,0
2,1.0,209.0,2.3201462861110542,0,1.0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,16,120.07085125273132,2.75129512088604,1,0,2,3.0,0.5,4,1.0,1.0,4,9.0,0.25,2,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,8,1.0,1.0,1.0,1.0,4,8,9.0,27.0,0.25,0.125,0
1,2.0,119.0,2.0755469613925306,1,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,6,120.07269696692666,2.7513080818705857,1,0,3,2.0,1.0,9,1.0,4.0,1,4.0,1.0,3,0,0,0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,27,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
2,2.0,151.0,2.1789769472931693,0,1.0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,13,120.0794291858539,2.751383914250647,1,0,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,4,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
2,2.0,116.0,2.0644579892269186,1,2.0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,12,120.0823389659745,2.7515076042161435,0,1,4,4.0,1.0,16,4.0,4.0,4,16.0,1.0,4,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
3,3.0,353.0,2.5477747053878224,1,3.0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,16,120.13434057630691,2.751460213551203,0,0,6,6.0,1.0,36,9.0,9.0,9,36.0,1.0,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,3.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,36,216,9.0,27.0,9.0,27.0,9,27,36.0,216.0,1.0,1.0,0
2,2.0,199.0,2.298853076409707,1,1.0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,14,120.12469513209763,2.7515149548039943,0,0,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,0,4,0,0,0,1,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
2,2.0,135.0,2.130333768495006,0,2.0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,15,120.10758413551952,2.7512506687530918,0,1,4,4.0,1.0,16,4.0,4.0,4,16.0,1.0,4,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
4,4.0,207.0,2.315970345456918,1,2.5,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,15,120.08541171764786,2.751275281236835,0,0,8,6.5,0.625,64,6.25,16.0,16,42.25,0.390625,0,0,8,0,0,0,1,0,0,0,4,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,64,512,6.25,15.625,16.0,64.0,16,64,42.25,274.625,0.390625,0.244140625,0
1,2.0,185.0,2.2671717284030137,1,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,15,120.12295740681967,2.7514776384474557,0,0,3,2.0,1.0,9,1.0,4.0,1,4.0,1.0,0,3,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,27,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
3,3.0,305.0,2.484299839346786,0,2.5,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,11,120.14029680518416,2.751447570679606,0,0,6,5.5,0.8333333333333334,36,6.25,9.0,9,30.25,0.6944444444444445,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,36,216,6.25,15.625,9.0,27.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
1,2.0,177.0,2.247973266361807,1,1.0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,120.07495500793202,2.7513875892566526,1,0,3,2.0,1.0,9,1.0,4.0,1,4.0,1.0,0,3,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,27,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
4,6.0,343.0,2.5352941200427703,0,3.0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,13,120.08489721933645,2.751276940286422,1,0,9,7.0,0.75,81,9.0,36.0,16,49.0,0.5625,0,0,9,0,0,0,1,0,0,0,4,0,0.0,0.0,3.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,81,729,9.0,27.0,36.0,216.0,16,64,49.0,343.0,0.5625,0.421875,0
1,1.0,126.0,2.100370545117563,0,1.0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,8,120.07382435392651,2.7513174377178675,1,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,0,2,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
2,3.0,440.0,2.6434526764861874,1,1.0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,13,120.07508619353142,2.7512551209051823,1,0,6,3.0,0.5,36,1.0,9.0,4,9.0,0.25,6,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,36,216,1.0,1.0,9.0,27.0,4,8,9.0,27.0,0.25,0.125,0
2,2.0,208.0,2.3180633349627615,0,2.0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,17,120.07018157717675,2.751271005337403,1,0,5,4.0,1.0,25,4.0,4.0,4,16.0,1.0,0,0,5,0,0,0,1,0,0,0,2,0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,25,125,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
3,3.0,404.0,2.606381365110605,1,2.0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,12,120.06487235940827,2.751288296471653,1,0,6,5.0,0.6666666666666666,36,4.0,9.0,9,25.0,0.4444444444444444,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,36,216,4.0,8.0,9.0,27.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0
2,2.0,108.0,2.03342375548695,1,2.5,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,120.0840336779139,2.7516336506005854,0,1,4,4.5,1.25,16,6.25,4.0,4,20.25,1.5625,4,0,0,0,1,0,0,0,2,0,0,0,2.5,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,64,6.25,15.625,4.0,8.0,4,8,20.25,91.125,1.5625,1.953125,0
3,4.0,289.0,2.4608978427565478,1,2.5,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,16,120.1211390603692,2.751465441675402,0,0,7,5.5,0.8333333333333334,49,6.25,16.0,9,30.25,0.6944444444444445,0,0,7,0,0,0,1,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,49,343,6.25,15.625,16.0,64.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
3,3.0,285.0,2.45484486000851,0,1.0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,17,120.0932002990365,2.7513590484601105,0,0,6,4.0,0.3333333333333333,36,1.0,9.0,9,16.0,0.1111111111111111,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,36,216,1.0,1.0,9.0,27.0,9,27,16.0,64.0,0.1111111111111111,0.037037037037037035,0
